"release_id","lat","lon","release_time"
20,36.885,30.705,"23:15:00"
21,35.35,33,"23:15:00"
22,34.5,33.8,"23:15:00"
23,34,34.5,"23:15:00"
24,34,32.7,"23:15:00"
25,31.3,34,"23:15:00"
26,31.35,33.25,"23:15:00"
27,35.8,34,"23:15:00"
28,33.5,35,"23:15:00"
29,31.4,33.8,"23:15:00"
30,34.8,32.5,"23:15:00"
1,31.265,32.301,"23:30:00"
2,31.325,32.75,"23:30:00"
3,31.321,33.768,"23:30:00"
4,31.29,34.23,"23:30:00"
5,31.35,33.5,"23:30:00"
6,31.215,29.955,"23:30:00"
7,31.416,31.813,"23:30:00"
8,34.55,33.05,"23:30:00"
9,35,34.6,"23:30:00"
10,35.4,33.9,"23:30:00"
11,35.125,33.95,"23:30:00"
12,34.9,33.65,"23:30:00"
13,34.675,33.042,"23:30:00"
14,34.433,35.833,"23:30:00"
15,33.9,35.483,"23:30:00"
16,33.56,35.37,"23:30:00"
17,33.272,35.193,"23:30:00"
18,36.8,34.617,"23:30:00"
19,36.587,36.173,"23:30:00"
20,36.885,30.705,"23:30:00"
21,35.35,33,"23:30:00"
22,34.5,33.8,"23:30:00"
23,34,34.5,"23:30:00"
24,34,32.7,"23:30:00"
25,31.3,34,"23:30:00"
26,31.35,33.25,"23:30:00"
27,35.8,34,"23:30:00"
28,33.5,35,"23:30:00"
29,31.4,33.8,"23:30:00"
30,34.8,32.5,"23:30:00"
1,31.265,32.301,"23:45:00"
2,31.325,32.75,"23:45:00"
3,31.321,33.768,"23:45:00"
4,31.29,34.23,"23:45:00"
5,31.35,33.5,"23:45:00"
6,31.215,29.955,"23:45:00"
7,31.416,31.813,"23:45:00"
8,34.55,33.05,"23:45:00"
9,35,34.6,"23:45:00"
10,35.4,33.9,"23:45:00"
11,35.125,33.95,"23:45:00"
12,34.9,33.65,"23:45:00"
13,34.675,33.042,"23:45:00"
14,34.433,35.833,"23:45:00"
15,33.9,35.483,"23:45:00"
16,33.56,35.37,"23:45:00"
17,33.272,35.193,"23:45:00"
18,36.8,34.617,"23:45:00"
19,36.587,36.173,"23:45:00"
20,36.885,30.705,"23:45:00"
21,35.35,33,"23:45:00"
22,34.5,33.8,"23:45:00"
23,34,34.5,"23:45:00"
24,34,32.7,"23:45:00"
25,31.3,34,"23:45:00"
26,31.35,33.25,"23:45:00"
27,35.8,34,"23:45:00"
28,33.5,35,"23:45:00"
29,31.4,33.8,"23:45:00"
30,34.8,32.5,"23:45:00"
